NId,CommunityId
4556,2
4557,2
4558,2
4559,2
4560,2
4561,2
4562,2
4563,2
4564,2
4565,2
4566,2
4567,2
4568,2
4569,2
4570,2
4571,2
4572,2
4573,2
4574,2
4575,2
4576,2
4577,2
4578,2
4579,2
4580,2
4581,2
4582,2
4583,2
4584,2
4585,2
4586,2
4587,2
4588,2
4589,2
4590,2
4591,2
4592,2
4593,2
4594,2
4595,2
4596,2
4597,2
4598,2
4599,2
4600,2
4601,2
4602,2
4603,2
4604,2
4605,2
4606,2
4607,2
4608,2
4609,2
4610,2
4611,2
4612,2
4613,2
4614,2
4615,2
4616,2
4617,2
4618,2
4619,2
4620,2
4621,2
4622,2
4623,2
4624,2
4625,2
4626,2
4627,2
4628,2
4629,2
4630,2
4631,2
4632,2
4633,2
4634,2
4635,2
4636,2
4637,2
4638,2
4639,2
4640,2
4641,2
4642,2
4643,2
4644,2
4645,2
4646,2
4647,2
4648,2
4649,2
4650,2
4651,2
4652,2
4653,2
83,2
84,2
108,2
142,2
182,2
295,2
341,2
356,2
371,2
386,2
411,2
426,2
451,2
476,2
491,2
585,2
601,2
631,2
647,2
663,2
681,2
2897,2
3360,2
3561,2
3864,2
4287,2
4811,2
3354,2
89,2
92,2
93,2
2601,2
4128,2
94,2
96,2
109,2
110,2
111,2
112,2
113,2
114,2
277,2
278,2
279,2
280,2
440,2
441,2
442,2
443,2
444,2
445,2
446,2
447,2
448,2
449,2
559,2
560,2
561,2
562,2
563,2
3470,2
4745,2
97,2
143,2
144,2
146,2
147,2
148,2
150,2
261,2
262,2
263,2
264,2
265,2
266,2
267,2
400,2
401,2
402,2
403,2
404,2
405,2
406,2
407,2
408,2
409,2
544,2
545,2
546,2
547,2
548,2
2705,2
3556,2
3559,2
98,2
183,2
184,2
185,2
186,2
187,2
320,2
321,2
322,2
323,2
324,2
325,2
326,2
327,2
328,2
329,2
515,2
516,2
517,2
518,2
519,2
3687,2
3689,2
4352,2
4353,2
4354,2
4355,2
4356,2
4357,2
4358,2
4359,2
4360,2
4361,2
4743,2
99,2
330,2
331,2
332,2
333,2
334,2
335,2
336,2
337,2
338,2
339,2
520,2
521,2
522,2
523,2
664,2
665,2
666,2
667,2
668,2
3124,2
3125,2
3126,2
4362,2
4363,2
4364,2
4365,2
4366,2
4367,2
4368,2
4369,2
4370,2
4371,2
4372,2
4373,2
4704,2
4744,2
5206,2
100,2
101,2
102,2
284,2
285,2
465,2
466,2
467,2
468,2
469,2
470,2
471,2
472,2
473,2
474,2
569,2
570,2
571,2
572,2
573,2
682,2
683,2
684,2
685,2
686,2
687,2
3155,2
3156,2
4746,2
5244,2
116,2
127,2
179,2
191,2
256,2
259,2
2258,2
2261,2
2274,2
2595,2
2637,2
2712,2
2847,2
2868,2
2879,2
3138,2
3262,2
3408,2
3410,2
3701,2
3703,2
3704,2
3707,2
3733,2
3768,2
3771,2
3773,2
3808,2
3889,2
3927,2
3935,2
4092,2
4093,2
4767,2
4938,2
5224,2
104,2
506,2
511,2
525,2
530,2
535,2
540,2
550,2
555,2
565,2
575,2
580,2
2426,2
3732,2
105,2
106,2
107,2
269,2
272,2
305,2
310,2
311,2
312,2
313,2
314,2
315,2
316,2
317,2
318,2
319,2
350,2
365,2
380,2
395,2
420,2
435,2
461,2
486,2
501,2
510,2
512,2
513,2
514,2
595,2
611,2
625,2
641,2
657,2
2617,2
2618,2
3409,2
3471,2
4335,2
4339,2
4340,2
4341,2
4342,2
4343,2
4344,2
4345,2
4346,2
4347,2
4348,2
4349,2
4350,2
4351,2
4379,2
4389,2
4399,2
245,2
246,2
370,2
372,2
373,2
374,2
375,2
376,2
377,2
378,2
379,2
381,2
382,2
383,2
384,2
534,2
536,2
537,2
538,2
3887,2
4394,2
4395,2
216,2
239,2
3472,2
117,2
257,2
273,2
274,2
275,2
276,2
425,2
427,2
428,2
429,2
430,2
431,2
432,2
433,2
434,2
436,2
437,2
438,2
439,2
554,2
556,2
557,2
558,2
2562,2
3076,2
3473,2
3929,2
196,2
197,2
2899,2
3484,2
4706,2
4707,2
4708,2
4709,2
4710,2
4711,2
4712,2
4713,2
4714,2
4715,2
4716,2
4717,2
4718,2
4719,2
4720,2
4655,2
3485,2
123,2
3487,2
126,2
4172,2
129,2
5186,2
130,2
3511,2
3514,2
669,2
3136,2
137,2
214,2
232,2
138,2
145,2
302,2
347,2
362,2
392,2
418,2
458,2
483,2
498,2
592,2
608,2
623,2
638,2
654,2
4290,2
4377,2
4386,2
4396,2
340,2
355,2
385,2
410,2
450,2
475,2
490,2
584,2
600,2
616,2
630,2
646,2
2616,2
2890,2
2896,2
3070,2
3123,2
3709,2
3710,2
3557,2
151,2
152,2
2711,2
3406,2
3567,2
156,2
157,2
174,2
176,2
180,2
181,2
190,2
192,2
193,2
194,2
200,2
206,2
209,2
211,2
212,2
221,2
224,2
227,2
228,2
234,2
238,2
240,2
250,2
260,2
296,2
297,2
298,2
299,2
300,2
301,2
303,2
304,2
306,2
307,2
308,2
309,2
342,2
343,2
344,2
345,2
346,2
348,2
349,2
351,2
352,2
353,2
354,2
357,2
358,2
359,2
360,2
361,2
363,2
364,2
366,2
367,2
368,2
369,2
387,2
388,2
389,2
390,2
391,2
393,2
394,2
396,2
397,2
398,2
399,2
412,2
413,2
414,2
415,2
416,2
417,2
419,2
421,2
422,2
423,2
424,2
452,2
453,2
454,2
455,2
456,2
457,2
459,2
460,2
462,2
463,2
464,2
477,2
478,2
479,2
480,2
481,2
482,2
484,2
485,2
487,2
488,2
489,2
492,2
493,2
494,2
495,2
496,2
497,2
499,2
500,2
502,2
503,2
504,2
505,2
507,2
508,2
509,2
524,2
526,2
527,2
528,2
529,2
531,2
532,2
533,2
539,2
541,2
542,2
543,2
549,2
551,2
552,2
553,2
564,2
566,2
567,2
568,2
574,2
576,2
577,2
578,2
579,2
581,2
582,2
583,2
662,2
675,2
677,2
690,2
691,2
694,2
695,2
698,2
2600,2
2682,2
2685,2
2699,2
2710,2
2747,2
2854,2
2886,2
2887,2
2924,2
2925,2
2994,2
3137,2
3142,2
3150,2
3151,2
3153,2
3185,2
3195,2
3197,2
3364,2
3428,2
3479,2
3748,2
3766,2
3788,2
3807,2
4147,2
4170,2
4173,2
4203,2
4204,2
4205,2
4213,2
4302,2
4303,2
4304,2
4305,2
4306,2
4307,2
4308,2
4309,2
4701,2
4702,2
5248,2
5251,2
5264,2
3856,2
3427,2
3396,2
3774,2
3840,2
172,2
3243,2
175,2
178,2
2869,2
3684,2
586,2
602,2
617,2
632,2
648,2
2615,2
3122,2
3688,2
3965,2
4328,2
2172,2
2893,2
288,2
291,2
293,2
1266,2
201,2
203,2
4300,2
271,2
282,2
598,2
614,2
628,2
644,2
660,2
4337,2
4382,2
4392,2
4402,2
5282,2
207,2
220,2
222,2
268,2
270,2
283,2
286,2
599,2
615,2
629,2
645,2
661,2
3749,2
4338,2
4383,2
4393,2
4403,2
208,2
210,2
2923,2
215,2
593,2
609,2
639,2
655,2
696,2
2962,2
3342,2
3562,2
3772,2
3865,2
4333,2
4387,2
4397,2
2629,2
3790,2
3791,2
4854,2
225,2
226,2
4932,2
588,2
604,2
619,2
634,2
650,2
4289,2
4329,2
229,2
3212,2
4460,2
241,2
242,2
287,2
290,2
1618,2
590,2
606,2
621,2
636,2
652,2
693,2
697,2
3056,2
4022,2
4331,2
4375,2
4384,2
594,2
610,2
624,2
640,2
656,2
3932,2
4334,2
4378,2
4388,2
4398,2
3933,2
3934,2
2181,2
281,2
699,2
4747,2
596,2
612,2
626,2
642,2
658,2
4336,2
4380,2
4390,2
4400,2
5265,2
597,2
613,2
627,2
643,2
659,2
1265,2
2189,2
4291,2
4381,2
4391,2
4401,2
618,2
620,2
622,2
4165,2
294,2
633,2
635,2
637,2
289,2
649,2
651,2
653,2
292,2
4374,2
4376,2
3165,2
4385,2
3172,2
4330,2
4332,2
587,2
603,2
1617,2
2038,2
2188,2
2353,2
2708,2
2860,2
4288,2
5207,2
589,2
605,2
2414,2
3164,2
591,2
607,2
1344,2
3170,2
4207,2
4131,2
4166,2
672,2
4161,2
5225,2
3157,2
702,2
711,2
793,2
823,2
827,2
794,2
824,2
3681,2
795,2
828,2
796,2
829,2
797,2
825,2
832,2
798,2
809,2
799,2
800,2
819,2
801,2
802,2
803,2
804,2
805,2
812,2
806,2
813,2
807,2
814,2
808,2
815,2
811,2
810,2
3876,2
816,2
817,2
818,2
833,2
820,2
821,2
822,2
830,2
831,2
826,2
5195,2
3552,2
5196,2
5276,2
1127,2
870,2
872,2
873,2
3175,2
5253,2
899,2
929,2
1831,2
900,2
950,2
922,2
947,2
902,2
924,2
903,2
923,2
936,2
907,2
952,2
908,2
953,2
909,2
954,2
910,2
955,2
911,2
956,2
912,2
957,2
913,2
958,2
914,2
959,2
915,2
960,2
916,2
961,2
917,2
964,2
918,2
962,2
919,2
963,2
930,2
965,2
921,2
966,2
931,2
967,2
968,2
933,2
938,2
940,2
942,2
944,2
946,2
969,2
925,2
970,2
926,2
932,2
937,2
939,2
941,2
943,2
945,2
971,2
927,2
951,2
3799,2
934,2
935,2
948,2
949,2
2815,2
975,2
977,2
1010,2
1434,2
1435,2
1436,2
2558,2
1024,2
1025,2
1026,2
1057,2
1048,2
2675,2
1030,2
1031,2
1041,2
1054,2
1055,2
1064,2
1043,2
4958,2
1047,2
4957,2
5211,2
1051,2
1062,2
1068,2
1052,2
1058,2
1067,2
1053,2
1063,2
1066,2
1056,2
1059,2
1060,2
1061,2
1069,2
1065,2
2845,2
1125,2
2211,2
2647,2
1458,2
1609,2
1622,2
1782,2
1784,2
2944,2
2970,2
2971,2
2972,2
2973,2
2974,2
2975,2
2976,2
2977,2
2978,2
2979,2
2980,2
2981,2
2982,2
2983,2
2985,2
3631,2
3632,2
3633,2
3634,2
3635,2
1133,2
1416,2
1428,2
2217,2
2218,2
2219,2
2220,2
2221,2
2222,2
2223,2
2224,2
2225,2
2226,2
2227,2
2228,2
2229,2
2230,2
2231,2
2232,2
2233,2
2234,2
2292,2
2571,2
2645,2
2646,2
2694,2
2695,2
2696,2
2697,2
2945,2
2946,2
2948,2
1156,2
5182,2
1157,2
3253,2
3566,2
5184,2
5152,2
3785,2
1184,2
3784,2
1186,2
1187,2
5162,2
1256,2
1257,2
1259,2
1566,2
1568,2
1570,2
1572,2
1576,2
1580,2
1606,2
1616,2
1713,2
1714,2
1752,2
1753,2
1754,2
1756,2
1777,2
1953,2
1959,2
1992,2
2264,2
2267,2
2268,2
2269,2
2270,2
2277,2
2280,2
2290,2
2356,2
2357,2
2358,2
2364,2
2367,2
2369,2
2370,2
2371,2
2372,2
2373,2
2374,2
2375,2
2377,2
2431,2
2434,2
2437,2
2440,2
2443,2
2450,2
2583,2
3254,2
3619,2
3911,2
3953,2
3960,2
3961,2
3963,2
3969,2
3987,2
4017,2
4028,2
4050,2
4051,2
4085,2
4108,2
4271,2
4283,2
4785,2
4787,2
4789,2
5228,2
4896,2
5128,2
4273,2
2632,2
1386,2
1400,2
1425,2
1401,2
1427,2
1402,2
1403,2
1411,2
1404,2
1405,2
1413,2
1406,2
1407,2
1408,2
1409,2
1417,2
1423,2
3143,2
1410,2
1418,2
1429,2
2786,2
1419,2
1412,2
1420,2
1430,2
2791,2
2793,2
1421,2
1414,2
1422,2
1415,2
2794,2
1426,2
2788,2
2789,2
1424,2
1431,2
2787,2
3267,2
1446,2
1448,2
1451,2
4844,2
3404,2
3513,2
3783,2
3040,2
3948,2
4149,2
2709,2
2599,2
2856,2
1877,2
3481,2
4150,2
2936,2
2216,2
2570,2
2842,2
3134,2
2214,2
2251,2
2237,2
2238,2
2239,2
2240,2
2241,2
2804,2
2242,2
2243,2
2808,2
2244,2
2245,2
2811,2
2246,2
2247,2
2248,2
2249,2
2250,2
2235,2
2807,2
2236,2
2798,2
2799,2
2800,2
2801,2
2802,2
2805,2
2806,2
2809,2
2810,2
2812,2
2813,2
2814,2
2795,2
2796,2
2797,2
5189,2
2293,2
2294,2
2296,2
3528,2
3529,2
3530,2
3095,2
2295,2
3719,2
4995,2
2639,2
2922,2
2644,2
2853,2
2640,2
2641,2
2642,2
2643,2
2941,2
3877,2
3878,2
3879,2
2679,2
3384,2
3094,2
3144,2
2803,2
3818,2
4164,2
3596,2
2720,2
2752,2
2784,2
2785,2
2790,2
2792,2
3096,2
3097,2
3098,2
2822,2
2843,2
2844,2
3179,2
2865,2
3177,2
4068,2
4301,2
5124,2
5138,2
5139,2
5197,2
5198,2
3667,2
3793,2
3555,2
3747,2
3198,2
3765,2
4654,2
3652,2
3795,2
3524,2
4425,2
3553,2
3594,2
3639,2
3665,2
3666,2
3670,2
3673,2
5154,2
5153,2
3794,2
3912,2
4272,2
5155,2
5156,2
5157,2
5188,2
983,3
27,3
41,3
53,3
703,3
709,3
722,3
726,3
741,3
752,3
754,3
759,3
761,3
762,3
764,3
767,3
772,3
776,3
850,3
853,3
856,3
859,3
1219,3
1231,3
1232,3
1237,3
1239,3
1240,3
1262,3
1263,3
1264,3
1269,3
1275,3
1278,3
1301,3
1351,3
1356,3
1357,3
1358,3
1359,3
1365,3
1367,3
1368,3
1369,3
1371,3
1373,3
1398,3
1462,3
1464,3
1466,3
1474,3
1483,3
1486,3
1489,3
1492,3
1498,3
1500,3
1516,3
1523,3
1526,3
1536,3
1543,3
1546,3
1585,3
1587,3
1610,3
1707,3
1818,3
1821,3
1824,3
1954,3
1955,3
1956,3
1957,3
1978,3
1981,3
1984,3
1986,3
1993,3
1996,3
1998,3
2032,3
2036,3
2171,3
2173,3
2176,3
2179,3
2302,3
2337,3
2338,3
2339,3
2340,3
2388,3
2393,3
2428,3
2460,3
2461,3
2462,3
2463,3
2464,3
2465,3
2466,3
2467,3
2468,3
2469,3
2470,3
2476,3
2477,3
2480,3
2481,3
2482,3
2483,3
2488,3
2489,3
2490,3
2491,3
2492,3
2493,3
2495,3
2497,3
2498,3
2499,3
2501,3
2503,3
2504,3
2505,3
2506,3
2507,3
2508,3
2509,3
2510,3
2511,3
2512,3
2513,3
2514,3
2515,3
2516,3
2517,3
2518,3
2519,3
2520,3
2521,3
2522,3
2523,3
2524,3
2525,3
2526,3
2527,3
2528,3
2529,3
2530,3
2531,3
2532,3
2538,3
2542,3
2543,3
2552,3
2567,3
2621,3
2631,3
2634,3
2737,3
2779,3
2885,3
2908,3
2958,3
2966,3
2988,3
2990,3
3037,3
3045,3
3055,3
3117,3
3202,3
3311,3
3353,3
3355,3
3356,3
3419,3
3519,3
3806,3
3815,3
3913,3
3947,3
3949,3
3962,3
3971,3
3983,3
4006,3
4019,3
4031,3
4033,3
4046,3
4054,3
4056,3
4060,3
4061,3
4070,3
4088,3
4096,3
4106,3
4109,3
4110,3
4113,3
4114,3
4218,3
4841,3
4964,3
5232,3
5281,3
2479,3
705,3
740,3
742,3
744,3
758,3
760,3
773,3
778,3
978,3
981,3
1091,3
1092,3
1093,3
1094,3
1190,3
1191,3
1193,3
1194,3
1195,3
1196,3
1199,3
1201,3
1202,3
1222,3
1283,3
1363,3
1455,3
1508,3
1558,3
1561,3
1793,3
1871,3
1939,3
1948,3
1989,3
2174,3
2177,3
2263,3
2266,3
2297,3
2298,3
2299,3
2300,3
2397,3
2419,3
2424,3
2564,3
2619,3
2672,3
2817,3
2880,3
2895,3
2957,3
3038,3
3039,3
3116,3
3139,3
3256,3
3332,3
3333,3
3334,3
3335,3
3343,3
3346,3
3347,3
3386,3
3417,3
3435,3
3436,3
3437,3
3438,3
3439,3
3441,3
3442,3
3443,3
3444,3
3445,3
3446,3
3456,3
3457,3
3458,3
3459,3
3460,3
3620,3
3696,3
3737,3
3868,3
3967,3
3979,3
3994,3
3997,3
4011,3
4012,3
4013,3
4014,3
4043,3
4076,3
4081,3
4100,3
4261,3
4961,3
5095,3
5108,3
3829,3
71,3
78,3
1352,3
1478,3
1481,3
1495,3
1503,3
1513,3
1520,3
1533,3
1540,3
2050,3
2054,3
2057,3
2060,3
2064,3
2067,3
2071,3
2112,3
2115,3
2118,3
2122,3
2125,3
2128,3
2131,3
2135,3
2139,3
2143,3
2149,3
2151,3
2154,3
2157,3
2160,3
2163,3
2166,3
2592,3
2653,3
2656,3
2657,3
2659,3
2661,3
2700,3
2703,3
2744,3
2938,3
3162,3
3168,3
3235,3
3251,3
3279,3
3292,3
3293,3
3318,3
3447,3
3448,3
3449,3
3451,3
3452,3
3453,3
3454,3
3455,3
3499,3
3531,3
3600,3
3603,3
3977,3
3995,3
4063,3
4065,3
4078,3
4097,3
4098,3
5289,3
2422,3
80,3
2748,3
3433,3
3450,3
3461,3
3642,3
4247,3
3357,3
3883,3
3214,3
700,3
3025,3
2047,3
743,3
1100,3
1102,3
1200,3
4053,3
4265,3
5270,3
5274,3
3590,3
4196,3
785,3
1378,3
2575,3
2882,3
4876,3
4877,3
4878,3
4900,3
4903,3
3301,3
3576,3
1004,3
3848,3
4267,3
1152,3
3698,3
1197,3
1198,3
1260,3
2667,3
3338,3
4151,3
1230,3
1242,3
2182,3
2183,3
2184,3
2185,3
2186,3
2626,3
3413,3
2780,3
2781,3
1353,3
3341,3
1354,3
1355,3
2037,3
3754,3
5100,3
3819,3
1433,3
5101,3
5102,3
5116,3
5146,3
2816,3
1602,3
3694,3
2684,3
1612,3
3403,3
1619,3
1624,3
3574,3
3585,3
1815,3
4156,3
1880,3
1875,3
1936,3
3421,3
1951,3
4158,3
1995,3
3348,3
1997,3
4064,3
3992,3
2051,3
2055,3
2058,3
2061,3
2065,3
2068,3
2072,3
3853,3
2116,3
2119,3
2123,3
2129,3
2132,3
2136,3
2138,3
2144,3
2152,3
3465,3
2155,3
3467,3
2158,3
2161,3
2164,3
2167,3
3693,3
3598,3
3119,3
2175,3
4084,3
2727,3
2749,3
2409,3
2394,3
2403,3
2411,3
2417,3
2418,3
3527,3
2420,3
2421,3
2689,3
2719,3
2736,3
3158,3
3388,3
3563,3
3713,3
3751,3
3946,3
4073,3
4105,3
4034,3
3230,3
3232,3
3069,3
5135,3
3880,3
3921,3
3532,3
4167,3
3237,3
3434,3
2755,3
3888,3
3645,3
3691,3
2861,3
3734,3
3238,3
2986,3
2987,3
3239,3
3240,3
4171,3
3233,3
3252,3
3463,3
3741,3
5223,3
4140,3
3376,3
3501,3
3811,3
3601,3
3729,3
4139,3
4174,3
5279,3
3804,4
3550,4
3546,4
3739,4
3544,4
3548,4
871,4
3675,4
3685,4
878,4
2836,4
3383,4
879,4
2837,4
880,4
2838,4
881,4
2839,4
882,4
2840,4
883,4
2841,4
884,4
2823,4
885,4
2824,4
886,4
2825,4
887,4
2826,4
888,4
2827,4
889,4
2828,4
890,4
2569,4
891,4
2830,4
892,4
2831,4
893,4
2832,4
894,4
1032,4
1036,4
1044,4
2262,4
2275,4
2276,4
4819,4
4821,4
5212,4
1135,4
1138,4
1141,4
1145,4
1339,4
1391,4
1567,4
1569,4
1571,4
1573,4
1575,4
1577,4
1579,4
1581,4
1583,4
1628,4
1629,4
1630,4
1631,4
1632,4
1633,4
1634,4
1635,4
1636,4
1637,4
1642,4
1643,4
1644,4
1645,4
1646,4
1647,4
1648,4
1649,4
1652,4
1846,4
1848,4
1849,4
1851,4
2003,4
2004,4
2005,4
2006,4
2007,4
2008,4
2009,4
2010,4
2011,4
2012,4
2013,4
2014,4
2015,4
2016,4
2017,4
2018,4
2019,4
2020,4
2021,4
2022,4
2023,4
2024,4
2025,4
2026,4
2027,4
2028,4
2212,4
2278,4
2281,4
2285,4
2286,4
2287,4
2314,4
2319,4
2320,4
2321,4
2322,4
2365,4
2368,4
2633,4
2775,4
2776,4
2829,4
2833,4
2834,4
2835,4
2850,4
2851,4
2852,4
2863,4
2864,4
2866,4
2867,4
3099,4
3100,4
3101,4
3102,4
3103,4
3104,4
3105,4
3106,4
3107,4
3108,4
3109,4
3110,4
3111,4
3112,4
3113,4
3114,4
3115,4
3130,4
3131,4
3132,4
3133,4
3538,4
3539,4
3540,4
3541,4
3542,4
3628,4
3629,4
3630,4
3738,4
3775,4
3776,4
3777,4
3778,4
3833,4
4230,4
4233,4
4235,4
4239,4
5190,4
5191,4
5192,4
5193,4
5194,4
2579,4
5208,4
3727,4
3382,4
2257,4
3647,4
3800,4
3661,4
3816,4
3761,4
3759,4
3757,4
3363,4
3545,4
3547,4
3549,4
3551,4
3595,4
3671,4
3674,4
3740,4
3758,4
3760,4
3762,4
5278,4
3817,4
4175,4
4252,4
30,5
1021,5
1364,5
1456,5
1480,5
1482,5
1496,5
1505,5
1509,5
1514,5
1522,5
1534,5
1542,5
1548,5
1549,5
1551,5
1553,5
1555,5
1559,5
1562,5
1949,5
2041,5
2042,5
2043,5
2044,5
2045,5
2046,5
2398,5
2455,5
2456,5
2457,5
2458,5
2459,5
2471,5
2472,5
2473,5
2474,5
2475,5
2478,5
2484,5
2485,5
2486,5
2487,5
2494,5
2496,5
2500,5
2502,5
2533,5
2534,5
2535,5
2536,5
2537,5
2539,5
2540,5
2541,5
2544,5
2545,5
2546,5
2547,5
2548,5
2553,5
2554,5
2555,5
3121,5
3187,5
3188,5
3228,5
3246,5
3260,5
3337,5
3580,5
3581,5
3990,5
4037,5
4045,5
5097,5
5109,5
5143,5
5290,5
5293,5
3697,5
43,5
2196,5
2668,5
5015,5
45,5
2608,5
723,5
4266,5
727,5
735,5
738,5
739,5
765,5
768,5
777,5
851,5
854,5
857,5
860,5
1205,5
1207,5
1209,5
1224,5
1226,5
1381,5
1484,5
1490,5
1499,5
1501,5
1517,5
1524,5
1537,5
1544,5
1550,5
1556,5
2145,5
2146,5
2147,5
2148,5
2180,5
2187,5
2324,5
2325,5
2432,5
2435,5
2438,5
2441,5
2444,5
2445,5
2446,5
2447,5
2451,5
2713,5
3189,5
3190,5
3191,5
3282,5
3298,5
3394,5
3789,5
4111,5
4193,5
4202,5
5145,5
5199,5
5205,5
5222,5
5291,5
5292,5
736,5
5227,5
750,5
4262,5
771,5
5237,5
781,5
786,5
2704,5
4797,5
3423,5
5247,5
5233,5
3850,5
1227,5
1476,5
1494,5
1518,5
1538,5
1552,5
1554,5
2048,5
2141,5
2590,5
2940,5
3297,5
4107,5
5137,5
3644,5
4168,5
3387,5
1150,5
1589,5
2702,5
1453,5
1475,5
1530,5
2034,5
4032,5
1463,5
1487,5
1493,5
1527,5
1547,5
3299,5
3803,5
3970,5
3975,5
5144,5
3090,5
3280,5
4039,5
2069,5
2381,5
3572,5
3495,5
3320,5
3838,5
5236,5
5235,5
5234,5
3730,5
3854,5
3925,5
2648,5
3210,5
3379,5
5269,5
5260,5
2395,5
4041,5
2701,5
2549,5
2550,5
2551,5
3204,5
2624,5
3677,5
3507,5
2730,5
2891,5
2733,5
2926,5
3659,5
3735,5
2964,5
5230,5
5226,5
5261,5
3583,5
3308,5
3393,5
5204,5
5219,5
5221,5
3392,5
3656,5
3916,5
3845,5
3924,5
5229,5
5218,5
5203,5
5209,6
4059,6
1285,7
1286,7
1287,7
3841,7
3414,7
5287,7
